id,city,year,month,day,cloudiness,wind,temperature_min,temperature_max,temperature,humidity,pressure,dew,frost,fog,mist,haze,wind10,snow,snow_cover,rain
350190566,KRAK‡W-BALICE,2011,11,25,6.9,2.4,-3.1,2.4,-0.6,99.4,999.9,0,1.5,16,8,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,26,5.9,6,-3,5.5,1.8,87.3,997,0,0,0,3.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,27,4.4,5,0.3,10.2,5.1,69.3,989.7,0,0,0,0,0,3.1,0,0,0
350190566,KRAK‡W-BALICE,2011,11,28,2.8,6,-0.8,8.9,3.7,76,996,0,2,0,5.3,0,1.3,0,0,0
350190566,KRAK‡W-BALICE,2011,11,29,0.4,0.9,-7,7.2,-1.7,87.6,997.4,0,15,0,20.8,3.2,0,0,0,0
350190566,KRAK‡W-BALICE,2011,11,30,3.9,2.6,-8,6.4,0.1,90.6,996.7,0,9,0,21,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,1,3.3,2.5,1.9,19.8,10.1,72,983.6,9,0,0,0,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,2,6.8,1.8,5.7,17.5,9.9,83.8,985.3,15,0,0,10.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,3,5.3,2.4,4,12.7,8.5,87.6,987.3,9,0,0,21.8,0,0,0,0,1.4
350190566,KRAK‡W-BALICE,2010,11,4,7.5,8,7.5,15.9,13.6,74.5,989.9,0,0,0,0,0,9.8,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,5,7,9.1,14,16.2,15.2,67.4,988.9,0,0,0,0,0,8.6,0,0,0
350190566,KRAK‡W-BALICE,2010,11,6,7.5,7.5,9.4,15.8,12.7,73.5,982.5,0,0,0,1.3,0,7.2,0,0,3.5
350190566,KRAK‡W-BALICE,2010,11,7,7.6,3.1,6.8,9.4,7.8,94,977,0,0,0,15.5,0,0,0,0,0.3
350190566,KRAK‡W-BALICE,2010,11,8,7,2.8,6.6,13.1,9.8,88.3,961,0,0,0,6.3,0,0,0,0,0.4
350190566,KRAK‡W-BALICE,2010,11,9,6.3,2.9,6.5,13.8,9.7,69.8,957.3,0,0,0,2.8,0,0,0,0,2
350190566,KRAK‡W-BALICE,2010,11,10,6.5,2.8,5.5,13.2,8.7,85.4,963.8,7,0,0,10.8,0,0,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,11,2.8,3.4,-0.2,10.3,3.3,90.3,978.4,16,0,0,14.5,0,0.3,0,0,0.2
350190566,KRAK‡W-BALICE,2010,11,12,5.6,5.9,-1.8,11.3,7.9,72.5,970.3,3.8,0,0,2.1,0,2.6,0,0,3.7
350190566,KRAK‡W-BALICE,2010,11,13,5.1,5,8.8,17.4,11.8,75.4,974.1,4,0,0,0,0,1.8,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,14,1.1,1.1,2.2,19.8,8.5,84.8,979.4,14,0,0,9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,15,2.5,0.8,0.9,16.6,7.1,88.4,983.9,14,0,0,16.7,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,16,5.9,3.8,3.7,10.2,7,96.3,985.7,9.8,0,3.4,20.6,0,0,0,0,0.1
350190566,KRAK‡W-BALICE,2010,11,17,8,3,6.8,7.6,7,98,983.3,0.1,0,0,24,0,0,0,0,0.2
350190566,KRAK‡W-BALICE,2010,11,18,8,1.1,6.4,7.9,6.9,97.5,981.6,0,0,6.2,17.8,0,0,0,0,5.6
350190566,KRAK‡W-BALICE,2010,11,19,5.8,1.5,3.2,12.4,7.4,92.5,987.2,0,0,5.6,9.9,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,20,5.3,3.1,1.2,9.1,4.5,90.9,989.2,3.8,0,2.2,14.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,21,6.5,3,-1,7.6,4.4,94.3,985.2,0,0,1.3,17.6,0,0,0,0,0.6
350190566,KRAK‡W-BALICE,2010,11,22,7.8,4.5,3.8,9.9,6.9,88,973,0,0,0,4.5,0,0,0,0,18.8
350190566,KRAK‡W-BALICE,2010,11,23,7.5,5.3,4,7.3,5.3,85.8,966.9,0,0,1.6,2.3,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,24,7.6,6.4,0.3,4.6,2.5,82.9,970.1,0,0,0,0,0,0.5,6.6,0,1
350190566,KRAK‡W-BALICE,2010,11,25,5.1,3.6,-1.9,1.7,-0.3,88.1,976.1,0,4,0,6.8,0,0,0.5,0,0
350190566,KRAK‡W-BALICE,2010,11,26,1.3,2.1,-6.5,5,-2,87.8,974.7,0,14,0,20.2,0,0,0,0,0
350190566,KRAK‡W-BALICE,2010,11,27,7.5,4.3,-3.4,0.1,-1.2,95.9,974.8,0,7.9,0,24,0,0,11.4,0,1.8
350190566,KRAK‡W-BALICE,2010,11,28,6.5,3.3,-6.2,-0.5,-2.2,95.1,982.1,0,0,6.2,17.8,0,0,3.2,3,5.6
350190566,KRAK‡W-BALICE,2010,11,29,8,5.8,-2.5,-0.3,-1.6,95,968.9,0,0,0,8.1,0,0,24,14,2.1
350190566,KRAK‡W-BALICE,2010,11,30,6.6,4.3,-10.3,-2.5,-8.6,83.5,985.4,0,0,0,11.3,0,0,12.8,15,0
